@relation gps
@attribute udid string
@attribute jingdu real
@attribute weidu real

@data
3e7b9dba4fad4d5ba22dfcc0e54208d0,0.3156382298841809,0.622157075238733
3e7b9dba4fad4d5ba22dfcc0e54208d0,0.3156376213873604,0.6221567862799898
3f105e588eb8e5ae56acc592e9e57291,0.5079179157356467,0.7030917351875831
3f1e7d0f2cf2f1a90639474b524ac08d,0.25381999986350584,0.6338577260282798
3db14374a7d5812719e81d414a4c8adf,0.3572950750939961,0.6753261230050913
3de3bcafd9cf6fa605327f5f6c4bf2eb,0.2817184336785953,0.6588272622749479
3de3bcafd9cf6fa605327f5f6c4bf2eb,0.2823459012823438,0.6587902144299483
3de3bcafd9cf6fa605327f5f6c4bf2eb,0.28234287072955144,0.6587918037030351
3de3bcafd9cf6fa605327f5f6c4bf2eb,0.2823215136842822,0.658782512568066
3de3bcafd9cf6fa605327f5f6c4bf2eb,0.28169988049122446,0.6588233668888155
4103bf29252c741a589e49fe9e368dd2,0.45046701057157046,0.6271413857236576
4103bf29252c741a589e49fe9e368dd2,0.450462130665696,0.6271421692464032
4103bf29252c741a589e49fe9e368dd2,0.45012238660757203,0.6272896715709374
4103bf29252c741a589e49fe9e368dd2,0.45012238660757203,0.6272896715709374
4103bf29252c741a589e49fe9e368dd2,0.45012238660757203,0.6272896715709374
431bf37977b2173cda9674d5ede6b1fa,0.36633017906080834,0.6599846031667899
461b5a137c139e074a4a7613749b1d8c,0.4841477510458629,0.687587948344357
461b5a137c139e074a4a7613749b1d8c,0.48415061456031244,0.6875902877987959
4f919f35bd32de3a8829e8aa1e902ce3,0.46177314398566754,0.6480114253842454
4f919f35bd32de3a8829e8aa1e902ce3,0.4617777852653378,0.6480105640649151
4fbad1b616dbe87a6e7f581f64ae7933,0.3943459095865357,0.6553044939986213
4fbad1b616dbe87a6e7f581f64ae7933,0.3943427597206413,0.6553041716984849
510c631b2230db845fa5c6c225639cef,0.25516696126662414,0.6309440160995363
510c631b2230db845fa5c6c225639cef,0.25516696126662414,0.6309440160995363
510c631b2230db845fa5c6c225639cef,0.25516696126662414,0.6309440160995363
510c631b2230db845fa5c6c225639cef,0.2551659948304974,0.6309442328185937
51a7a0aba3186e1c70521ddf7fc9ac49,0.47513068722008256,0.6014023745718173
431bf37977b2173cda9674d5ede6b1fa,0.3663011024578356,0.6599471774526648
431bf37977b2173cda9674d5ede6b1fa,0.36631692337516913,0.6599438377564228
431bf37977b2173cda9674d5ede6b1fa,0.36632490542169716,0.6599500614831965
431bf37977b2173cda9674d5ede6b1fa,0.3663247980399053,0.6599524064945343
431bf37977b2173cda9674d5ede6b1fa,0.36634975834085687,0.6599223936835485
431bf37977b2173cda9674d5ede6b1fa,0.36638462162927965,0.659939675639143
4e1ea5409724b45077c11472661240b3,0.35982924958788065,0.6726682082467424
4e1ea5409724b45077c11472661240b3,0.3598318028882648,0.6726777772266569
4e1ea5409724b45077c11472661240b3,0.3598330795384569,0.6726838398033622
4e1ea5409724b45077c11472661240b3,0.35982959559587663,0.672668580558969
4e8704dbc2ee2a4176946ec698eb9e9f,0.47176391010607277,0.6204735793740715
559c7a584bb0ceb0b7cae07a292b253b,0.25696443701182153,0.6017196679423935
560d2aa3188d21a9d0e35491b22e5477,0.3579020924320511,0.6746662357032244
560d2aa3188d21a9d0e35491b22e5477,0.35788075924940227,0.6746554719900454
588facd1aa1d81b00d1818284e20f76d,0.2773390581986881,0.6554785694137192
588facd1aa1d81b00d1818284e20f76d,0.2773389866108269,0.6554763577679551
588facd1aa1d81b00d1818284e20f76d,0.2773389388855861,0.6554749407587342
588facd1aa1d81b00d1818284e20f76d,0.2773388553664146,0.655472440154227
588facd1aa1d81b00d1818284e20f76d,0.2773390224047575,0.6554966460058571
58b388c3179987e753c113bd695e5a7b,0.5109158483259394,0.4920685159411259
557ff4fe883c254307d28996a3770c4b,0.35858488552122625,0.6754438903635849
5f070362f2c9d04769ea0927601cfd9c,0.2542308903243899,0.6282149508076079
5f2957e4985ea30927d01a9c7dc098b0,0.2870680752357878,0.6614846657985974
5f2957e4985ea30927d01a9c7dc098b0,0.2870704257038984,0.6615001250913511
5f9eb2ed2adc421a3b99e57f031dbc46,0.48522945556047503,0.7023547681410048
547a782d1e6b2938cbee4f8c606537d9,0.3633080020481765,0.6663930746013789
560d2aa3188d21a9d0e35491b22e5477,0.35788074731809205,0.6746554608762475
560d2aa3188d21a9d0e35491b22e5477,0.35788074731809205,0.6746554608762475
560d2aa3188d21a9d0e35491b22e5477,0.35788074731809205,0.6746554608762475
560d2aa3188d21a9d0e35491b22e5477,0.35788074731809205,0.6746554608762475
560d2aa3188d21a9d0e35491b22e5477,0.3578702239024901,0.674668825218114
58b388c3179987e753c113bd695e5a7b,0.5108822616877087,0.49207206679952614
58b388c3179987e753c113bd695e5a7b,0.5108766897658423,0.4920779126571742
58b388c3179987e753c113bd695e5a7b,0.5108908880249878,0.49206300905431105
5a48d660dcaccb01eea865d64dd8647f,0.35847159773081755,0.6700982425273629
5a48d660dcaccb01eea865d64dd8647f,0.3584500617158952,0.6700982036290706
5a48d660dcaccb01eea865d64dd8647f,0.35845807955635384,0.6700980758203957
5a87ad37965afc251e9a540619fe6bb7,0.5083402125290879,0.6964190998928486
64833bcaa8329c00a8fd77851da8a5f6,0.47544394376954857,0.6731111208739651
64833bcaa8329c00a8fd77851da8a5f6,0.47544152171357673,0.6731102651115336
703b6dddcc4913861edbb0a5a980b9e2,0.46147574414746567,0.6458885177386715
703b6dddcc4913861edbb0a5a980b9e2,0.46147574414746567,0.6458885177386715
703b6dddcc4913861edbb0a5a980b9e2,0.46147574414746567,0.6458885177386715
71daa39f8b73b10a27b72886b82c2286,0.32439076463137767,0.674103116238889
71daa39f8b73b10a27b72886b82c2286,0.3243912299524757,0.6741059335866338
71daa39f8b73b10a27b72886b82c2286,0.3243968734622033,0.6740777656660843
721c909d3c5fd6e67a5ecc7ad5475e9c,0.35814866488877417,0.6706413682694381
721c909d3c5fd6e67a5ecc7ad5475e9c,0.3581269737668192,0.6706446079414997
721c909d3c5fd6e67a5ecc7ad5475e9c,0.3581161162745315,0.6706462361128789
721c909d3c5fd6e67a5ecc7ad5475e9c,0.3581329394219223,0.6706531822365102
7270bfb8ef40d9f2a8af87093d71e44f,0.3556680023211648,0.6760601393383509
7270bfb8ef40d9f2a8af87093d71e44f,0.35567346686123935,0.6760594169414932
64833bcaa8329c00a8fd77851da8a5f6,0.47539667191851126,0.6729013701678971
64833bcaa8329c00a8fd77851da8a5f6,0.47538638712911346,0.6729038485448088
696a134e870997080a96e872a3a4308e,0.39367340128675843,0.651108440737168
696a134e870997080a96e872a3a4308e,0.39353390040782654,0.6513175468429628
69d78ddc08f5c0254f3fc870cda38d33,0.2573766041228977,0.6015080445613946
69d78ddc08f5c0254f3fc870cda38d33,0.2573793602555553,0.6015080445613946
69d78ddc08f5c0254f3fc870cda38d33,0.2573922222079577,0.601508255723553
69d78ddc08f5c0254f3fc870cda38d33,0.25734619121318186,0.6014949580644734
6aa5112c0c4e13d627aa05e269b3e7f4,0.3576128058847895,0.6724063338289457
6af6a50e851441e37bea04a88e6431e3,0.3678338343608658,0.6336237583567841
6e6714c36ecb4c4cf8addb3593731354,0.4888022148138862,0.6874269038571913
6e6714c36ecb4c4cf8addb3593731354,0.48882902446791965,0.6874285875975595
721c909d3c5fd6e67a5ecc7ad5475e9c,0.3581116301018939,0.6706492201675909
721c909d3c5fd6e67a5ecc7ad5475e9c,0.35813361950660405,0.6706533989555674
7270bfb8ef40d9f2a8af87093d71e44f,0.3556716652333982,0.6760595780915615
7270bfb8ef40d9f2a8af87093d71e44f,0.3556753042830111,0.676059139096548
7270bfb8ef40d9f2a8af87093d71e44f,0.3556673341677933,0.6760600670986652
7270bfb8ef40d9f2a8af87093d71e44f,0.355640250093625,0.6760186682018229
7270bfb8ef40d9f2a8af87093d71e44f,0.3556582186467957,0.676061478550987
655fa86468303ed2910e8fabc5fb0def,0.449834173878229,0.6754494861607822
655fa86468303ed2910e8fabc5fb0def,0.4498495652683951,0.6754587439543579
6654ee124b11d50cc1d5eca702a0f4a2,0.3394552846230754,0.6244316806675142
6e64fc44de9aa539539ee3d20e92c878,0.4564232041457199,0.6562939220762513
6e64fc44de9aa539539ee3d20e92c878,0.4564613604757596,0.6563121653753563
721c909d3c5fd6e67a5ecc7ad5475e9c,0.3581672658013858,0.6706722090583609
721c909d3c5fd6e67a5ecc7ad5475e9c,0.3581338342701878,0.6706536490160182
721c909d3c5fd6e67a5ecc7ad5475e9c,0.35810586727906424,0.6706486978190939
721c909d3c5fd6e67a5ecc7ad5475e9c,0.35810377929977816,0.6706478920687526
721c909d3c5fd6e67a5ecc7ad5475e9c,0.3581338223388776,0.6706534211831631
721c909d3c5fd6e67a5ecc7ad5475e9c,0.3581463740772146,0.6706603117378053
721c909d3c5fd6e67a5ecc7ad5475e9c,0.35815441578029367,0.670664890622503
721c909d3c5fd6e67a5ecc7ad5475e9c,0.3581595701063028,0.6706678191082259
721c909d3c5fd6e67a5ecc7ad5475e9c,0.35813421607211443,0.6706537712677941
721c909d3c5fd6e67a5ecc7ad5475e9c,0.3581230602970715,0.6706511817529044
721c909d3c5fd6e67a5ecc7ad5475e9c,0.35811609241191106,0.6706499870196398
7270bfb8ef40d9f2a8af87093d71e44f,0.3556789314013138,0.6760586945446356
7270bfb8ef40d9f2a8af87093d71e44f,0.3556789314013138,0.6760586945446356
7270bfb8ef40d9f2a8af87093d71e44f,0.3556789314013138,0.6760586945446356
7711dfe0d723ef094f262ecddb261664,0.28607166765784037,0.6122328038790443
7711dfe0d723ef094f262ecddb261664,0.2860763924566821,0.6122334873776096
7e263423a5258985821c196fc86f9ac7,0.3057057362828232,0.6253084203922497
800330dcb161c8b82b3decc235498b5a,0.357958825812082,0.6749106392308638
800330dcb161c8b82b3decc235498b5a,0.357942169703034,0.6749127063972564
7711dfe0d723ef094f262ecddb261664,0.2860835751054263,0.6122349377282239
7711dfe0d723ef094f262ecddb261664,0.28609493371274264,0.6122394832715282
78ad893ce381641ded5c93eda6f7cd6a,0.3643134654905704,0.6661952823417545
81758d4e5a5803b3e4e07a75d255596e,0.3581006055712633,0.6748515138265146
81758d4e5a5803b3e4e07a75d255596e,0.3580981715839812,0.6748508136572526
81758d4e5a5803b3e4e07a75d255596e,0.35809591656635226,0.6748501579431818
81758d4e5a5803b3e4e07a75d255596e,0.3580938285870661,0.6748495522412011
727c77a7f424d0b5e99330207da069ce,0.3410901485414713,0.6752268267785579
727c77a7f424d0b5e99330207da069ce,0.34120083530625506,0.6751900123233124
727c77a7f424d0b5e99330207da069ce,0.3412144489312004,0.6751897511490638
79bac1256df51bb553d73203604e678b,0.35238364669806005,0.5893956664612799
79bac1256df51bb553d73203604e678b,0.352382835368966,0.5893958053837526
83b6c5c95572ab0132a3224da3973fcc,0.4623074877132561,0.6461745257684127
86c01ead1c4f494c4fe39952913ecad1,0.32943035916154967,0.6667993283665251
86c01ead1c4f494c4fe39952913ecad1,0.329430263711068,0.6667992283423448
86c01ead1c4f494c4fe39952913ecad1,0.330006164192105,0.666562337742025
86c01ead1c4f494c4fe39952913ecad1,0.32999836111523007,0.6665708397973497
86c01ead1c4f494c4fe39952913ecad1,0.32943035916154967,0.6667993283665251
8d7ab86ea6616666e0637efa2e704521,0.38544472264547885,0.6616879371605422
8d7ab86ea6616666e0637efa2e704521,0.3854753145248478,0.6616642425436113
8312f3db470108d2c6094c21678b053d,0.2627515042637969,0.6308562004261408
8312f3db470108d2c6094c21678b053d,0.2627805092789084,0.6308638689466296
8312f3db470108d2c6094c21678b053d,0.2627605004716924,0.6308525439866612
8edf8f83a8fd47ed421a8d25d914aabf,0.4120146527943392,0.6448981616589246
8edf8f83a8fd47ed421a8d25d914aabf,0.41197913328385505,0.6448965779427366
90bea494391f29698016f629720fcc59,0.2953414366337899,0.6625658438340477
90bea494391f29698016f629720fcc59,0.2953414366337899,0.6625658438340477
925ec2a90d227b8ae785ab8af4463270,0.43268397734330105,0.6743413071535526
925ec2a90d227b8ae785ab8af4463270,0.4326856596580401,0.6743416516812847
925ec2a90d227b8ae785ab8af4463270,0.43268610111651773,0.6743392344302611
934643f4e69483c5592295a0492983af,0.44918766390339115,0.6754164337260953
93a030f43dd02075ee43e32b0804bc31,0.25935124789334824,0.629823723052694
93a030f43dd02075ee43e32b0804bc31,0.2593525006809199,0.6298203611288564
93a030f43dd02075ee43e32b0804bc31,0.2593531091777404,0.6298186996160838
93a030f43dd02075ee43e32b0804bc31,0.25934974454826226,0.6298163879461394
93a030f43dd02075ee43e32b0804bc31,0.25931557327583143,0.6298111700180675
93a030f43dd02075ee43e32b0804bc31,0.2586786680057097,0.62902264050655
97e63ae6d3b2f7ce0595622772ce103c,0.3574113934371972,0.67492045271433
97e63ae6d3b2f7ce0595622772ce103c,0.3578299557305439,0.6752110285149711
97e63ae6d3b2f7ce0595622772ce103c,0.3578394888473987,0.675217641224668
97e63ae6d3b2f7ce0595622772ce103c,0.3577697264766226,0.6751871783048708
9b8354f84d1212b37e81a3fd0b744333,0.38180870358535396,0.6671023405069156
9ede4db7fc1fc226af16c1a2cb539abc,0.2567018408054914,0.6358995696326277
9ede4db7fc1fc226af16c1a2cb539abc,0.25670028973516457,0.6359001920053051
925ec2a90d227b8ae785ab8af4463270,0.4326900145862653,0.6743390788370918
9a5ce38981e7ebd8c1c75b1992ad4d52,0.25157873903518563,0.6163380574123901
9dffd36457a9c715c409eb6654b4eb46,0.402150728432737,0.6570341899207789
a0bf7d35f083c4c071c0328a038cad8a,0.4763947976051284,0.6838262500858124
a0bf7d35f083c4c071c0328a038cad8a,0.4763947976051284,0.6838262500858124
b00cdeb65fc6db067666b6e58b6426d5,0.5252825059836714,0.72756597947795
b00cdeb65fc6db067666b6e58b6426d5,0.5252825059836714,0.72756597947795
b00cdeb65fc6db067666b6e58b6426d5,0.5252824701897408,0.7275655849381277
a6697904dcebf2447b6a4a770b01e617,0.42229730648763086,0.6503406884706561
a6de03563bb003dabfe3b6cd4c1760a6,0.3859492261662415,0.6610313562135237
a6de03563bb003dabfe3b6cd4c1760a6,0.38597463985698083,0.6610191866049218
a6de03563bb003dabfe3b6cd4c1760a6,0.385962732409395,0.6610188865323808
ac1cccd4842c928ee139bf338139993a,0.2429840197280874,0.6163449924222236
ac1cccd4842c928ee139bf338139993a,0.24298322033030353,0.6160075441793189
ac1cccd4842c928ee139bf338139993a,0.24298320839899337,0.6160075441793189
ac1cccd4842c928ee139bf338139993a,0.24298319646768315,0.6160075386224201
ac1cccd4842c928ee139bf338139993a,0.24298319646768315,0.6160075386224201
ac1cccd4842c928ee139bf338139993a,0.24298319646768315,0.6160075386224201
ac1cccd4842c928ee139bf338139993a,0.24298319646768315,0.6160075386224201
b00cdeb65fc6db067666b6e58b6426d5,0.5252786283078544,0.7275685078669517
b00cdeb65fc6db067666b6e58b6426d5,0.5252764210154662,0.7275705083505575
b00cdeb65fc6db067666b6e58b6426d5,0.5252750011895517,0.7275717864373057
b00cdeb65fc6db067666b6e58b6426d5,0.5252823270140183,0.7275661184004225
b00cdeb65fc6db067666b6e58b6426d5,0.5252823986018795,0.7275660517176357
a6697904dcebf2447b6a4a770b01e617,0.42229730648763086,0.6503406884706561
a6de03563bb003dabfe3b6cd4c1760a6,0.3859492261662415,0.6610313562135237
a76228e9e8265d77038bd9d08322046b,0.26030491751813667,0.6291227035851321
a76228e9e8265d77038bd9d08322046b,0.2603066475581166,0.6291235037785745
a76228e9e8265d77038bd9d08322046b,0.2603083656667863,0.6291243095289157
a76228e9e8265d77038bd9d08322046b,0.2603100718441458,0.6291251041654592
ac1cccd4842c928ee139bf338139993a,0.24290590544016682,0.6163181470436137
ac1cccd4842c928ee139bf338139993a,0.2429628177898508,0.6163024099059147
b0745f7f53a9ba8bc2dda9347088134d,0.2663192523669214,0.64620234916123
b284326ef58e5d8f47d8f02d98fb52f9,0.3587990883333597,0.6656393757321978
ba8d4bc9e4c1be4b97c6547b0ba0b96c,0.366922019772281,0.6606508031058129
ba8d4bc9e4c1be4b97c6547b0ba0b96c,0.3669269116094655,0.6606512532146243
ba8d4bc9e4c1be4b97c6547b0ba0b96c,0.36686696870698915,0.660645768555405
ba8d4bc9e4c1be4b97c6547b0ba0b96c,0.366866551111132,0.6606445682652416
ba8d4bc9e4c1be4b97c6547b0ba0b96c,0.36686683746257687,0.6606457574416073
bf06cdeac7b3f5412e238d2b9e921588,0.483055069725861,0.6856861552631117
bf06cdeac7b3f5412e238d2b9e921588,0.48305720543038794,0.6856859941130434
bf06cdeac7b3f5412e238d2b9e921588,0.4830545328169017,0.6856859718854479
b284326ef58e5d8f47d8f02d98fb52f9,0.35878750303114937,0.665617142579679
b284326ef58e5d8f47d8f02d98fb52f9,0.35878794448962703,0.6656178927610311
b4cce3c3decb5706bfcc7ffd1b054f9b,0.35841333714308027,0.6756829759389722
bbab8c4f7df43ea093c89e1b53c1539b,0.35811407602048617,0.6751320760953289
b861a5424f7525898dc4053269eb1b55,0.30577974620003284,0.6610136297060167
bf2094162a1eed32e78967cea000f7b9,0.34204680099381135,0.6793651494172874
c06aca0f4893281c06850eb8cc2e6a3b,0.4350676741528639,0.6533760111319354
c30620d77bc9b295fbe871e97dec63f6,0.3919048828314317,0.660125798411067
c3a0e0fc756518a03a46a210a7634a2a,0.3594641276329479,0.6748913178933711
c3a0e0fc756518a03a46a210a7634a2a,0.35946613209306255,0.6748802429938535
c3a0e0fc756518a03a46a210a7634a2a,0.359465929260789,0.6748802874490447
c3a0e0fc756518a03a46a210a7634a2a,0.359465929260789,0.6748802874490447
c42276e99cd20c7df1e84324a4dff451,0.28056969906324425,0.6588802806474005
cbcac53256aedaacc09bd6c872c253bb,0.4659925205957084,0.5943511699822811
d01e6e5ed0319794437fd199a1bc920e,0.26030012113143375,0.6291709985935154
d08df25450eb798ef73cd23319643603,0.36130407884247967,0.6687150914916176
d1543e78373b5b1177fa7c318f3390c4,0.2566401917256555,0.6326631483568755
d1543e78373b5b1177fa7c318f3390c4,0.256665152026607,0.6326684329677342
d1543e78373b5b1177fa7c318f3390c4,0.25666523554577847,0.6326684607522287
d25a5f7944f217b430c53e65e5a1bfcb,0.28049512837445495,0.6586104765348663
c95b346637881ba92e9584019ef67b85,0.5090733676786439,0.6962332160675775
d01e6e5ed0319794437fd199a1bc920e,0.2602700542297139,0.6291586344934519
d106d5c68bd6583c3fd047af19606cf6,0.3171721071929908,0.6271863799340914
c8743f554a726362192e26d797f08411,0.39189916773384287,0.6598160513092037
c8743f554a726362192e26d797f08411,0.3918945622481032,0.659817379408042
cc7c9b70af93bed711dcdee2f73108f6,0.46913750658429354,0.6109592849017955
d1543e78373b5b1177fa7c318f3390c4,0.25666523554577847,0.6326684607522287
d1543e78373b5b1177fa7c318f3390c4,0.2566651758892275,0.6326684329677342
d25a5f7944f217b430c53e65e5a1bfcb,0.27707389676066363,0.6564251426869937
d455e7712ea3d45c0a9d38a44ca08357,0.364449768778367,0.674985546228103
d571b1801d35a12088878ead521c3e03,0.3761645972922703,0.6642811362742435
d97fe2e148c389343442d166ca2de28a,0.33660840241999423,0.5915035704798103
d97fe2e148c389343442d166ca2de28a,0.33660981031459863,0.5915060877550142
d9cd343add5f2f5d6494a97c8cb57d89,0.30752841095517636,0.6640441512066422
d2bb021713fcca8f6234deb7c1d54a83,0.396284675907196,0.6082507467944223
d607424f08cc64ed066e05a5db5cfb6e,0.41078362793249534,0.6389593148645945
d607424f08cc64ed066e05a5db5cfb6e,0.41078362793249534,0.6389593148645945
d607424f08cc64ed066e05a5db5cfb6e,0.41077341473095874,0.6389720457199858
dadc81859994897e787b577dd7021875,0.444328339539126,0.6380593139610428
d25a5f7944f217b430c53e65e5a1bfcb,0.2770738490354228,0.6564251149024992
d2bb021713fcca8f6234deb7c1d54a83,0.3962851531596042,0.6082511468911433
d4658d08d33743234eb0313d52638600,0.3577289452583375,0.6753053235324898
d47498c2a3551106b8c83b2af0240dd3,0.361563274625401,0.6684030660612033
d47498c2a3551106b8c83b2af0240dd3,0.3615233166675202,0.6684137742053932
d47498c2a3551106b8c83b2af0240dd3,0.36152115710037286,0.6684131573896146
d9e01daeffc55bce687a5034b07a3266,0.25469310928178146,0.6336032033877345
e93ca30d3f726760c40236ce36c4bbd4,0.26087408874021734,0.6297243323588791
